user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	aa_percent	translation_table	red_value	warnings
GL_R56_GL46_UP_1_G5.contigs	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter;s__	N/A	N/A	N/A	N/A	N/A	GCF_000737515.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter;s__Hymenobacter sp000737515	85.61	0.78	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter;s__	Placement	taxonomic classification fully defined by topology	GCF_900142395.1, s__Hymenobacter psychrotolerans, 95.0, 82.74, 0.68; GCF_003944765.1, s__Hymenobacter perfusus, 95.0, 81.39, 0.6; GCF_000576555.1, s__Hymenobacter swuensis, 95.0, 81.34, 0.61; GCF_003944715.1, s__Hymenobacter rigui, 95.0, 81.08, 0.59; GCF_003583925.1, s__Hymenobacter rubripertinctus, 95.0, 81.06, 0.66; GCF_900141805.1, s__Hymenobacter daecheongensis, 95.0, 80.95, 0.63; GCF_000382225.1, s__Hymenobacter aerophilus, 95.0, 80.86, 0.63; GCF_004765605.1, s__Hymenobacter aquaticus, 95.0, 80.75, 0.62; GCF_003944705.1, s__Hymenobacter sp003944705, 95.0, 80.56, 0.58; GCF_004167665.1, s__Hymenobacter sp004167665, 95.0, 80.56, 0.58; GCF_900111515.1, s__Hymenobacter actinosclerus, 95.0, 80.54, 0.64; GCF_003417065.1, s__Hymenobacter sp003417065, 95.0, 80.38, 0.61; GCF_900107135.1, s__Hymenobacter psychrophilus, 95.0, 80.2, 0.62; GCF_006352025.1, s__Hymenobacter sp006352025, 95.0, 80.0, 0.57; GCF_002797555.1, s__Hymenobacter chitinivorans, 95.0, 80.0, 0.62; GCF_000420705.1, s__Hymenobacter norwichensis, 95.0, 79.95, 0.58; GCF_002204745.1, s__Hymenobacter amundsenii, 95.0, 79.88, 0.59; GCF_004745955.1, s__Hymenobacter elongatus, 95.0, 79.78, 0.53; GCF_000801315.1, s__Hymenobacter sp000801315, 95.0, 79.76, 0.46; GCF_004745645.1, s__Hymenobacter sp004745645, 95.0, 79.68, 0.54; GCF_001280305.1, s__Hymenobacter sp001280305, 95.0, 79.61, 0.45; GCF_900187375.1, s__Hymenobacter gelipurpurascens, 95.0, 79.42, 0.54; GCF_003634355.1, s__Hymenobacter sp003634355, 95.0, 79.36, 0.44; GCF_003231285.1, s__Hymenobacter sp003231285, 95.0, 79.26, 0.49; GCF_001816145.1, s__Hymenobacter lapidarius, 95.0, 79.06, 0.49; GCF_004745825.1, s__Hymenobacter sp004745825, 95.0, 78.95, 0.46; GCF_001562275.1, s__Hymenobacter sp001562275, 95.0, 78.95, 0.47; GCF_000715495.1, s__Hymenobacter sp000715495, 95.0, 78.93, 0.49; GCF_001507645.1, s__Hymenobacter sedentarius, 95.0, 78.89, 0.48; GCF_003149515.1, s__Hymenobacter nivis, 95.0, 78.85, 0.49; GCF_001816165.1, s__Hymenobacter glacialis, 95.0, 78.74, 0.49; GCF_006439025.1, s__Hymenobacter nivis_A, 95.0, 78.72, 0.51; GCF_004745865.1, s__Hymenobacter wooponensis, 95.0, 78.65, 0.47; GCF_001816125.1, s__Hymenobacter coccineus, 95.0, 78.6, 0.47; GCF_900115775.1, s__Hymenobacter arizonensis, 95.0, 78.51, 0.46; GCF_004684095.1, s__Hymenobacter sp004684095, 95.0, 78.38, 0.45; GCF_900176135.1, s__Hymenobacter roseosalivarius, 95.0, 78.28, 0.39; GCF_000972495.1, s__Hymenobacter terrenus, 95.0, 78.21, 0.34; GCF_900188255.1, s__Hymenobacter mucosus, 95.0, 78.19, 0.37; GCF_001596155.1, s__Hymenobacter sp001596155, 95.0, 78.06, 0.45; GCF_004355185.1, s__Hymenobacter sp004355185, 95.0, 77.71, 0.28; GCF_002154225.1, s__Hymenobacter sp002154225, 95.0, 77.66, 0.27; GCF_006337165.1, s__Hymenobacter sp006337165, 95.0, 77.54, 0.38	70.62	11	0.988625437855	Genome has more than 10.8% of markers with multiple hits
GL_R58_GL46_UP_3_P8.contigs	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter;s__	Placement	taxonomic classification fully defined by topology	GCF_001816145.1, s__Hymenobacter lapidarius, 95.0, 82.94, 0.61; GCF_000715495.1, s__Hymenobacter sp000715495, 95.0, 82.81, 0.66; GCF_001816165.1, s__Hymenobacter glacialis, 95.0, 82.67, 0.62; GCF_001507645.1, s__Hymenobacter sedentarius, 95.0, 82.59, 0.64; GCF_900115775.1, s__Hymenobacter arizonensis, 95.0, 81.64, 0.62; GCF_006439025.1, s__Hymenobacter nivis_A, 95.0, 81.37, 0.61; GCF_001562275.1, s__Hymenobacter sp001562275, 95.0, 81.31, 0.6; GCF_001816125.1, s__Hymenobacter coccineus, 95.0, 81.3, 0.56; GCF_003149515.1, s__Hymenobacter nivis, 95.0, 81.09, 0.59; GCF_000972495.1, s__Hymenobacter terrenus, 95.0, 80.94, 0.59; GCF_004684095.1, s__Hymenobacter sp004684095, 95.0, 79.94, 0.55; GCF_001596155.1, s__Hymenobacter sp001596155, 95.0, 79.93, 0.54; GCF_000382225.1, s__Hymenobacter aerophilus, 95.0, 79.81, 0.48; GCF_900111515.1, s__Hymenobacter actinosclerus, 95.0, 79.76, 0.49; GCF_000737515.1, s__Hymenobacter sp000737515, 95.0, 79.72, 0.52; GCF_900141805.1, s__Hymenobacter daecheongensis, 95.0, 79.66, 0.5; GCF_004765605.1, s__Hymenobacter aquaticus, 95.0, 79.51, 0.51; GCF_003583925.1, s__Hymenobacter rubripertinctus, 95.0, 79.48, 0.48; GCF_004167665.1, s__Hymenobacter sp004167665, 95.0, 79.46, 0.46; GCF_003944765.1, s__Hymenobacter perfusus, 95.0, 79.29, 0.45; GCF_900107135.1, s__Hymenobacter psychrophilus, 95.0, 79.27, 0.45; GCF_003417065.1, s__Hymenobacter sp003417065, 95.0, 79.26, 0.44; GCF_002797555.1, s__Hymenobacter chitinivorans, 95.0, 79.17, 0.48; GCF_900142395.1, s__Hymenobacter psychrotolerans, 95.0, 79.11, 0.44; GCF_003944715.1, s__Hymenobacter rigui, 95.0, 78.96, 0.42; GCF_002204745.1, s__Hymenobacter amundsenii, 95.0, 78.95, 0.42; GCF_004745955.1, s__Hymenobacter elongatus, 95.0, 78.88, 0.39; GCF_000576555.1, s__Hymenobacter swuensis, 95.0, 78.85, 0.41; GCF_003944705.1, s__Hymenobacter sp003944705, 95.0, 78.7, 0.41; GCF_004745645.1, s__Hymenobacter sp004745645, 95.0, 78.69, 0.4; GCF_001280305.1, s__Hymenobacter sp001280305, 95.0, 78.5, 0.36; GCF_000801315.1, s__Hymenobacter sp000801315, 95.0, 78.49, 0.35; GCF_006352025.1, s__Hymenobacter sp006352025, 95.0, 78.33, 0.41; GCF_003634355.1, s__Hymenobacter sp003634355, 95.0, 78.2, 0.31; GCF_900187375.1, s__Hymenobacter gelipurpurascens, 95.0, 77.93, 0.34; GCF_000420705.1, s__Hymenobacter norwichensis, 95.0, 77.93, 0.34; GCF_003231285.1, s__Hymenobacter sp003231285, 95.0, 77.92, 0.3; GCF_900176135.1, s__Hymenobacter roseosalivarius, 95.0, 77.87, 0.32; GCF_004745865.1, s__Hymenobacter wooponensis, 95.0, 77.78, 0.29; GCF_004745825.1, s__Hymenobacter sp004745825, 95.0, 77.7, 0.3; GCF_900188255.1, s__Hymenobacter mucosus, 95.0, 77.33, 0.21; GCF_006337165.1, s__Hymenobacter sp006337165, 95.0, 77.29, 0.27; GCF_002154225.1, s__Hymenobacter sp002154225, 95.0, 77.23, 0.22; GCF_004355185.1, s__Hymenobacter sp004355185, 95.0, 77.02, 0.21	92.5	11	0.987201844979	N/A
GL_R18_GL16_UP_2_G11_sub.contigs	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter;s__	Placement	taxonomic classification fully defined by topology	GCF_001816145.1, s__Hymenobacter lapidarius, 95.0, 82.59, 0.57; GCF_001507645.1, s__Hymenobacter sedentarius, 95.0, 82.4, 0.57; GCF_001816165.1, s__Hymenobacter glacialis, 95.0, 82.38, 0.54; GCF_000715495.1, s__Hymenobacter sp000715495, 95.0, 82.29, 0.62; GCF_900115775.1, s__Hymenobacter arizonensis, 95.0, 81.16, 0.58; GCF_006439025.1, s__Hymenobacter nivis_A, 95.0, 80.98, 0.55; GCF_001816125.1, s__Hymenobacter coccineus, 95.0, 80.87, 0.54; GCF_000972495.1, s__Hymenobacter terrenus, 95.0, 80.78, 0.51; GCF_001562275.1, s__Hymenobacter sp001562275, 95.0, 80.71, 0.55; GCF_003149515.1, s__Hymenobacter nivis, 95.0, 80.59, 0.53; GCF_000737515.1, s__Hymenobacter sp000737515, 95.0, 79.49, 0.48; GCF_004684095.1, s__Hymenobacter sp004684095, 95.0, 79.44, 0.52; GCF_000382225.1, s__Hymenobacter aerophilus, 95.0, 79.37, 0.44; GCF_900111515.1, s__Hymenobacter actinosclerus, 95.0, 79.37, 0.43; GCF_001596155.1, s__Hymenobacter sp001596155, 95.0, 79.34, 0.49; GCF_900141805.1, s__Hymenobacter daecheongensis, 95.0, 79.24, 0.45; GCF_003583925.1, s__Hymenobacter rubripertinctus, 95.0, 79.21, 0.45; GCF_003944765.1, s__Hymenobacter perfusus, 95.0, 79.15, 0.38; GCF_004765605.1, s__Hymenobacter aquaticus, 95.0, 79.09, 0.47; GCF_900107135.1, s__Hymenobacter psychrophilus, 95.0, 78.98, 0.43; GCF_004167665.1, s__Hymenobacter sp004167665, 95.0, 78.96, 0.41; GCF_900142395.1, s__Hymenobacter psychrotolerans, 95.0, 78.96, 0.41; GCF_003417065.1, s__Hymenobacter sp003417065, 95.0, 78.92, 0.39; GCF_002797555.1, s__Hymenobacter chitinivorans, 95.0, 78.82, 0.42; GCF_000576555.1, s__Hymenobacter swuensis, 95.0, 78.81, 0.37; GCF_003944715.1, s__Hymenobacter rigui, 95.0, 78.67, 0.39; GCF_003944705.1, s__Hymenobacter sp003944705, 95.0, 78.66, 0.36; GCF_002204745.1, s__Hymenobacter amundsenii, 95.0, 78.58, 0.39; GCF_004745955.1, s__Hymenobacter elongatus, 95.0, 78.52, 0.35; GCF_004745645.1, s__Hymenobacter sp004745645, 95.0, 78.45, 0.36; GCF_000801315.1, s__Hymenobacter sp000801315, 95.0, 78.06, 0.31; GCF_006352025.1, s__Hymenobacter sp006352025, 95.0, 78.05, 0.34; GCF_001280305.1, s__Hymenobacter sp001280305, 95.0, 78.04, 0.28; GCF_900176135.1, s__Hymenobacter roseosalivarius, 95.0, 77.9, 0.28; GCF_000420705.1, s__Hymenobacter norwichensis, 95.0, 77.79, 0.3; GCF_003634355.1, s__Hymenobacter sp003634355, 95.0, 77.67, 0.25; GCF_003231285.1, s__Hymenobacter sp003231285, 95.0, 77.67, 0.26; GCF_900187375.1, s__Hymenobacter gelipurpurascens, 95.0, 77.56, 0.29; GCF_004745865.1, s__Hymenobacter wooponensis, 95.0, 77.51, 0.26; GCF_004745825.1, s__Hymenobacter sp004745825, 95.0, 77.49, 0.26; GCF_900188255.1, s__Hymenobacter mucosus, 95.0, 77.24, 0.2; GCF_006337165.1, s__Hymenobacter sp006337165, 95.0, 77.19, 0.22; GCF_004355185.1, s__Hymenobacter sp004355185, 95.0, 76.95, 0.17; GCF_002154225.1, s__Hymenobacter sp002154225, 95.0, 76.74, 0.19	71.92	11	0.986646333599	Genome has more than 15.0% of markers with multiple hits
GL_R9_GL11_UP_2_G10.2.contigs	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter;s__	Placement	taxonomic classification fully defined by topology	GCF_001507645.1, s__Hymenobacter sedentarius, 95.0, 83.06, 0.63; GCF_001816145.1, s__Hymenobacter lapidarius, 95.0, 82.82, 0.61; GCF_001816165.1, s__Hymenobacter glacialis, 95.0, 82.67, 0.59; GCF_000715495.1, s__Hymenobacter sp000715495, 95.0, 82.57, 0.64; GCF_900115775.1, s__Hymenobacter arizonensis, 95.0, 81.63, 0.64; GCF_000972495.1, s__Hymenobacter terrenus, 95.0, 81.15, 0.58; GCF_001562275.1, s__Hymenobacter sp001562275, 95.0, 80.67, 0.54; GCF_006439025.1, s__Hymenobacter nivis_A, 95.0, 80.64, 0.56; GCF_001816125.1, s__Hymenobacter coccineus, 95.0, 80.46, 0.51; GCF_003149515.1, s__Hymenobacter nivis, 95.0, 80.38, 0.55; GCF_001596155.1, s__Hymenobacter sp001596155, 95.0, 79.3, 0.48; GCF_900141805.1, s__Hymenobacter daecheongensis, 95.0, 79.25, 0.46; GCF_000382225.1, s__Hymenobacter aerophilus, 95.0, 79.17, 0.44; GCF_004684095.1, s__Hymenobacter sp004684095, 95.0, 79.16, 0.48; GCF_900111515.1, s__Hymenobacter actinosclerus, 95.0, 79.06, 0.45; GCF_000737515.1, s__Hymenobacter sp000737515, 95.0, 79.02, 0.47; GCF_003583925.1, s__Hymenobacter rubripertinctus, 95.0, 79.01, 0.44; GCF_004765605.1, s__Hymenobacter aquaticus, 95.0, 78.78, 0.49; GCF_004167665.1, s__Hymenobacter sp004167665, 95.0, 78.76, 0.42; GCF_003944765.1, s__Hymenobacter perfusus, 95.0, 78.68, 0.39; GCF_003417065.1, s__Hymenobacter sp003417065, 95.0, 78.65, 0.39; GCF_900107135.1, s__Hymenobacter psychrophilus, 95.0, 78.65, 0.41; GCF_002797555.1, s__Hymenobacter chitinivorans, 95.0, 78.48, 0.43; GCF_900142395.1, s__Hymenobacter psychrotolerans, 95.0, 78.47, 0.41; GCF_003944715.1, s__Hymenobacter rigui, 95.0, 78.43, 0.37; GCF_002204745.1, s__Hymenobacter amundsenii, 95.0, 78.4, 0.38; GCF_004745955.1, s__Hymenobacter elongatus, 95.0, 78.33, 0.38; GCF_000576555.1, s__Hymenobacter swuensis, 95.0, 78.2, 0.36; GCF_003944705.1, s__Hymenobacter sp003944705, 95.0, 78.18, 0.36; GCF_004745645.1, s__Hymenobacter sp004745645, 95.0, 78.12, 0.37; GCF_000801315.1, s__Hymenobacter sp000801315, 95.0, 78.05, 0.32; GCF_001280305.1, s__Hymenobacter sp001280305, 95.0, 77.9, 0.31; GCF_006352025.1, s__Hymenobacter sp006352025, 95.0, 77.81, 0.34; GCF_900176135.1, s__Hymenobacter roseosalivarius, 95.0, 77.76, 0.27; GCF_003634355.1, s__Hymenobacter sp003634355, 95.0, 77.68, 0.27; GCF_900187375.1, s__Hymenobacter gelipurpurascens, 95.0, 77.68, 0.28; GCF_000420705.1, s__Hymenobacter norwichensis, 95.0, 77.55, 0.29; GCF_004745825.1, s__Hymenobacter sp004745825, 95.0, 77.52, 0.24; GCF_003231285.1, s__Hymenobacter sp003231285, 95.0, 77.36, 0.27; GCF_004745865.1, s__Hymenobacter wooponensis, 95.0, 77.33, 0.24; GCF_006337165.1, s__Hymenobacter sp006337165, 95.0, 77.2, 0.24; GCF_900188255.1, s__Hymenobacter mucosus, 95.0, 77.13, 0.18; GCF_002154225.1, s__Hymenobacter sp002154225, 95.0, 76.98, 0.17; GCF_004355185.1, s__Hymenobacter sp004355185, 95.0, 76.92, 0.19	74.11	11	0.986440030448	N/A
GL_R8_GL11_UP_1_L7.contigs	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter;s__	Placement	taxonomic classification fully defined by topology	N/A	29.84	11	0.986250455625	N/A
GL_R22_GL16_DN_3_O2.2.contigs	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter;s__	Placement	taxonomic classification fully defined by topology	GCF_001816145.1, s__Hymenobacter lapidarius, 95.0, 82.6, 0.69; GCF_000715495.1, s__Hymenobacter sp000715495, 95.0, 82.45, 0.71; GCF_001507645.1, s__Hymenobacter sedentarius, 95.0, 82.35, 0.68; GCF_001816165.1, s__Hymenobacter glacialis, 95.0, 82.26, 0.65; GCF_900115775.1, s__Hymenobacter arizonensis, 95.0, 81.19, 0.7; GCF_006439025.1, s__Hymenobacter nivis_A, 95.0, 80.88, 0.66; GCF_001816125.1, s__Hymenobacter coccineus, 95.0, 80.87, 0.62; GCF_001562275.1, s__Hymenobacter sp001562275, 95.0, 80.72, 0.66; GCF_000972495.1, s__Hymenobacter terrenus, 95.0, 80.7, 0.6; GCF_003149515.1, s__Hymenobacter nivis, 95.0, 80.48, 0.66; GCF_004684095.1, s__Hymenobacter sp004684095, 95.0, 79.59, 0.61; GCF_000737515.1, s__Hymenobacter sp000737515, 95.0, 79.58, 0.56; GCF_001596155.1, s__Hymenobacter sp001596155, 95.0, 79.49, 0.56; GCF_000382225.1, s__Hymenobacter aerophilus, 95.0, 79.39, 0.51; GCF_004765605.1, s__Hymenobacter aquaticus, 95.0, 79.2, 0.55; GCF_003944765.1, s__Hymenobacter perfusus, 95.0, 79.18, 0.45; GCF_900141805.1, s__Hymenobacter daecheongensis, 95.0, 79.17, 0.55; GCF_900111515.1, s__Hymenobacter actinosclerus, 95.0, 79.13, 0.53; GCF_003583925.1, s__Hymenobacter rubripertinctus, 95.0, 79.08, 0.53; GCF_004167665.1, s__Hymenobacter sp004167665, 95.0, 79.04, 0.5; GCF_002797555.1, s__Hymenobacter chitinivorans, 95.0, 78.97, 0.51; GCF_900107135.1, s__Hymenobacter psychrophilus, 95.0, 78.92, 0.51; GCF_900142395.1, s__Hymenobacter psychrotolerans, 95.0, 78.87, 0.48; GCF_000576555.1, s__Hymenobacter swuensis, 95.0, 78.84, 0.44; GCF_003417065.1, s__Hymenobacter sp003417065, 95.0, 78.82, 0.47; GCF_003944705.1, s__Hymenobacter sp003944705, 95.0, 78.76, 0.42; GCF_003944715.1, s__Hymenobacter rigui, 95.0, 78.67, 0.46; GCF_004745645.1, s__Hymenobacter sp004745645, 95.0, 78.54, 0.44; GCF_002204745.1, s__Hymenobacter amundsenii, 95.0, 78.51, 0.44; GCF_004745955.1, s__Hymenobacter elongatus, 95.0, 78.45, 0.41; GCF_000801315.1, s__Hymenobacter sp000801315, 95.0, 78.1, 0.35; GCF_000420705.1, s__Hymenobacter norwichensis, 95.0, 77.99, 0.37; GCF_006352025.1, s__Hymenobacter sp006352025, 95.0, 77.95, 0.44; GCF_004745865.1, s__Hymenobacter wooponensis, 95.0, 77.82, 0.31; GCF_001280305.1, s__Hymenobacter sp001280305, 95.0, 77.79, 0.37; GCF_900176135.1, s__Hymenobacter roseosalivarius, 95.0, 77.77, 0.32; GCF_003634355.1, s__Hymenobacter sp003634355, 95.0, 77.74, 0.31; GCF_004745825.1, s__Hymenobacter sp004745825, 95.0, 77.68, 0.31; GCF_003231285.1, s__Hymenobacter sp003231285, 95.0, 77.66, 0.33; GCF_900187375.1, s__Hymenobacter gelipurpurascens, 95.0, 77.65, 0.33; GCF_900188255.1, s__Hymenobacter mucosus, 95.0, 77.33, 0.22; GCF_004355185.1, s__Hymenobacter sp004355185, 95.0, 77.18, 0.21; GCF_002154225.1, s__Hymenobacter sp002154225, 95.0, 77.03, 0.22; GCF_006337165.1, s__Hymenobacter sp006337165, 95.0, 76.94, 0.29	61.51	11	0.986205859432	N/A
GL_R17_GL16_UP_1_G6.contigs	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter;s__	Placement	taxonomic classification fully defined by topology	GCF_000715495.1, s__Hymenobacter sp000715495, 95.0, 82.81, 0.74; GCF_001816145.1, s__Hymenobacter lapidarius, 95.0, 82.62, 0.73; GCF_001507645.1, s__Hymenobacter sedentarius, 95.0, 82.57, 0.7; GCF_001816165.1, s__Hymenobacter glacialis, 95.0, 82.4, 0.7; GCF_900115775.1, s__Hymenobacter arizonensis, 95.0, 81.43, 0.72; GCF_006439025.1, s__Hymenobacter nivis_A, 95.0, 81.12, 0.69; GCF_000972495.1, s__Hymenobacter terrenus, 95.0, 81.07, 0.62; GCF_001562275.1, s__Hymenobacter sp001562275, 95.0, 81.01, 0.67; GCF_001816125.1, s__Hymenobacter coccineus, 95.0, 80.92, 0.66; GCF_003149515.1, s__Hymenobacter nivis, 95.0, 80.8, 0.69; GCF_001596155.1, s__Hymenobacter sp001596155, 95.0, 79.84, 0.59; GCF_004684095.1, s__Hymenobacter sp004684095, 95.0, 79.77, 0.62; GCF_000737515.1, s__Hymenobacter sp000737515, 95.0, 79.65, 0.62; GCF_900111515.1, s__Hymenobacter actinosclerus, 95.0, 79.64, 0.54; GCF_003944765.1, s__Hymenobacter perfusus, 95.0, 79.57, 0.47; GCF_000382225.1, s__Hymenobacter aerophilus, 95.0, 79.52, 0.55; GCF_900141805.1, s__Hymenobacter daecheongensis, 95.0, 79.51, 0.55; GCF_003583925.1, s__Hymenobacter rubripertinctus, 95.0, 79.31, 0.56; GCF_002797555.1, s__Hymenobacter chitinivorans, 95.0, 79.25, 0.52; GCF_004167665.1, s__Hymenobacter sp004167665, 95.0, 79.22, 0.54; GCF_004765605.1, s__Hymenobacter aquaticus, 95.0, 79.22, 0.57; GCF_003417065.1, s__Hymenobacter sp003417065, 95.0, 79.2, 0.49; GCF_900107135.1, s__Hymenobacter psychrophilus, 95.0, 79.16, 0.52; GCF_900142395.1, s__Hymenobacter psychrotolerans, 95.0, 79.14, 0.51; GCF_002204745.1, s__Hymenobacter amundsenii, 95.0, 79.05, 0.47; GCF_000576555.1, s__Hymenobacter swuensis, 95.0, 78.96, 0.46; GCF_003944705.1, s__Hymenobacter sp003944705, 95.0, 78.86, 0.43; GCF_003944715.1, s__Hymenobacter rigui, 95.0, 78.79, 0.48; GCF_004745645.1, s__Hymenobacter sp004745645, 95.0, 78.69, 0.46; GCF_004745955.1, s__Hymenobacter elongatus, 95.0, 78.55, 0.42; GCF_006352025.1, s__Hymenobacter sp006352025, 95.0, 78.27, 0.46; GCF_900187375.1, s__Hymenobacter gelipurpurascens, 95.0, 78.17, 0.35; GCF_000801315.1, s__Hymenobacter sp000801315, 95.0, 78.15, 0.4; GCF_000420705.1, s__Hymenobacter norwichensis, 95.0, 78.13, 0.38; GCF_001280305.1, s__Hymenobacter sp001280305, 95.0, 78.08, 0.39; GCF_900176135.1, s__Hymenobacter roseosalivarius, 95.0, 77.88, 0.34; GCF_004745825.1, s__Hymenobacter sp004745825, 95.0, 77.87, 0.33; GCF_003634355.1, s__Hymenobacter sp003634355, 95.0, 77.86, 0.31; GCF_004745865.1, s__Hymenobacter wooponensis, 95.0, 77.79, 0.33; GCF_003231285.1, s__Hymenobacter sp003231285, 95.0, 77.67, 0.34; GCF_900188255.1, s__Hymenobacter mucosus, 95.0, 77.57, 0.23; GCF_002154225.1, s__Hymenobacter sp002154225, 95.0, 77.28, 0.23; GCF_006337165.1, s__Hymenobacter sp006337165, 95.0, 77.13, 0.3; GCF_004355185.1, s__Hymenobacter sp004355185, 95.0, 77.13, 0.22	66.79	11	0.986125245156	N/A
GL_R11_GL15_UP_1_C3.contigs	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter;s__	Placement	taxonomic classification fully defined by topology	N/A	20.14	11	0.986112296983	N/A
GL_R13_GL15_UP_3_O3_sub.contigs	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter;s__	Placement	taxonomic classification fully defined by topology	GCF_001816145.1, s__Hymenobacter lapidarius, 95.0, 82.58, 0.55; GCF_001507645.1, s__Hymenobacter sedentarius, 95.0, 82.41, 0.59; GCF_000715495.1, s__Hymenobacter sp000715495, 95.0, 81.92, 0.63; GCF_001816165.1, s__Hymenobacter glacialis, 95.0, 81.7, 0.57; GCF_900115775.1, s__Hymenobacter arizonensis, 95.0, 81.33, 0.57; GCF_000972495.1, s__Hymenobacter terrenus, 95.0, 80.48, 0.51; GCF_001562275.1, s__Hymenobacter sp001562275, 95.0, 80.13, 0.5; GCF_001816125.1, s__Hymenobacter coccineus, 95.0, 80.11, 0.56; GCF_006439025.1, s__Hymenobacter nivis_A, 95.0, 80.01, 0.53; GCF_003149515.1, s__Hymenobacter nivis, 95.0, 79.64, 0.52	53.81	11	0.985639164325	Genome has more than 13.3% of markers with multiple hits
GL_R12_GL15_UP_2_L6.contigs	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter;s__	Placement	taxonomic classification fully defined by topology	N/A	33.63	11	0.973466334578	N/A
GL_R21_GL16_DN_2_L37.contigs	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Catalimonadaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Catalimonadaceae;g__;s__	Placement	taxonomic novelty determined using RED	N/A	23.85	11	0.811284596364	N/A
GL_R21_GL16_DN_2_C37_sub.contigs	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Catalimonadaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Catalimonadaceae;g__;s__	Placement	taxonomic novelty determined using RED	N/A	23.35	11	0.810170020045	N/A
